Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
tailor-your-bundle,Build Your Own Fragrance Set,"<h2>Tailor Your Bundle</h2><h3>Three Fragrances. Chosen by You.</h3><p>Create a fragrance collection tailored entirely to your taste. Choose <strong>any three Niche Essences perfumes</strong> from the available collection and enjoy <strong>10% off your complete bundle</strong>.</p><p>Mix different scent families, select a fragrance for every mood, or bring together three of your favourites in one personalized set.</p><h3>How It Works</h3><ol>
<li><p>Choose any three perfumes.</p></li>
<li><p>Select your preferred size for each fragrance.</p></li>
<li><p>Receive 10% off the complete bundle automatically.</p></li>
</ol><h3>Why You’ll Love It</h3><ul>
<li><p>Three perfumes selected by you</p></li>
<li><p>Mix and match different fragrances and sizes</p></li>
<li><p>Perfect for building your personal fragrance wardrobe</p></li>
<li><p>Ideal for gifting, layering or sharing</p></li>
<li><p>Enjoy 10% off the complete set</p></li>
</ul><p><strong>Your fragrances. Your bundle. Your signature.</strong></p>",Fast Bundle,,Eau De Parfum,bundle,TRUE,Title,Default Title,,,,,5809a3f8-8049-4eda-8ba5-f2808fa9ff53,0,,0,deny,manual,2403.00,2670.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/temp_l8hNfIL.jpg?v=1786988599,1,,,,,,,,,,,,,,,,,,,,,,,,active
tailor-your-travel-set,Build Your Own Travel Set,"<h2>Tailor Your Travel Set</h2><h3>Six Scents. Chosen by You.</h3><p>Create a fragrance wardrobe that is entirely your own. Choose <strong>six different Niche Essences fragrances</strong>, each in a convenient <strong>5ml travel size</strong>, and explore a collection tailored to your taste, mood and every occasion.</p><p>Whether you are discovering Niche Essences for the first time, searching for your next signature scent or simply want your favourites wherever you go, the Tailor Your Travel Set gives you the freedom to experience more.</p><h3>How It Works</h3><ol>
<li><p>Select six different fragrances from the available collection.</p></li>
<li><p>Receive each fragrance in a portable 5ml format.</p></li>
<li><p>Wear, compare and discover the scents that suit you best.</p></li>
</ol><h3>Your Set Includes</h3><ul>
<li><p>Six different fragrances of your choice</p></li>
<li><p>Six 5ml Eau de Parfum travel sizes</p></li>
<li><p>A total of 30ml of fragrance</p></li>
<li><p>Perfect for discovery, travel, gifting and everyday use</p></li>
</ul><h3>Discover More for Less</h3><p>Get your tailored set for <strong>EGP 600 instead of EGP 720</strong>, saving <strong>EGP 120</strong>.</p><p><strong>Your choice. Your collection. Your signature.</strong></p>",Fast Bundle,,Eau De Parfum,bundle,TRUE,Title,Default Title,,,,,eaf1674e-faef-476a-9734-39e0bf89c494,0,,0,deny,manual,600.00,720.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/temp_AIfCayI.png?v=1786987342,1,,,,,,,,,,,,,,,,,,,,,,,,active
summer-sale-buy-6-get-4-body-splashes-free,"Buy 6 Perfumes, Get 4 Complimentary Body Splashes","<p><strong>Buy 6 Perfumes, Get 4 Complimentary Body Splashes</strong></p><p>Purchase any 6 perfumes and select 4 Body Splashes of your choice as our complimentary gift.</p><p>Add all ten items to your cart and the Body Splash discount will be applied automatically.</p><p><em>Available for a limited time, while stocks last.</em></p>",Fast Bundle,,Eau De Parfum,bundle,TRUE,Title,Default Title,,,,,4905e0b9-dba0-45a1-86b0-c9f5a9047e7a,0,,0,deny,manual,5340.00,6620.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/temp_n1j7Daz.png?v=1786973895,1,,,,,,,,,,,,,,,,,,,,,,,,active
summer-sale-buy-2-get-2-free-body-splashes,"Buy 3 Perfumes, Get 2 Complimentary Body Splashes","<p><strong>Buy 3 Perfumes, Get 2 Complimentary Body Splashes</strong></p><p>Purchase any 3 perfumes and select 2 Body Splashes of your choice as our complimentary gift.</p><p>Add all five items to your cart and the Body Splash discount will be applied automatically.</p><p><em>Available for a limited time, while stocks last.</em></p>",Fast Bundle,,Eau De Parfum,bundle,TRUE,Title,Default Title,,,,,673a8b29-bdb0-4f3e-8fa3-bee007b8b310,0,,0,deny,manual,2670.00,3310.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/temp_0pMV0ac.png?v=1786971224,1,,,,,,,,,,,,,,,,,,,,,,,,active
buy-any-2-perfumes-get-a-body-splash-free,"Buy 2 Perfumes, Get a Complimentary Body Splash","<p><strong>Buy 2 Perfumes, Get a Complimentary Body Splash</strong></p><p>Purchase any 2 perfumes and select 1 Body Splash of your choice as our complimentary gift.</p><p>Add all three items to your cart and the Body Splash discount will be applied automatically.</p><p><em>Available for a limited time, while stocks last.</em></p>",Fast Bundle,,Eau De Parfum,bundle,TRUE,Title,Default Title,,,,,3503a03a-2f21-466b-9156-7a05600e2ce8,0,,0,deny,manual,1780.00,2100.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/temp_biJPXIy.png?v=1786970813,1,,,,,,,,,,,,,,,,,,,,,,,,active
the-vip-summer-set-for-him,VIP Summer — Fragrance Set for Him,"<h2><span>The VIP Summer Set For Him</span></h2>
<p class=""isSelectedEnd""><span>Three luxurious scents. Reserved for those who stand apart.</span></p>
<p class=""isSelectedEnd""><span>The VIP Summer Set For Him is a bold fragrance wardrobe for the man whose presence never goes unnoticed. Rich, sophisticated, and irresistibly magnetic, this trio is made for exclusive gatherings, elegant dinners, and unforgettable summer nights.</span></p>
<p class=""isSelectedEnd""><strong><span>Vanilla Cigar</span></strong><span> — Inspired by Tom Ford’s Tobacco Vanille</span><br><span>Warm, opulent, and confidently seductive—a rich blend of tobacco and vanilla that leaves a powerful impression.</span></p>
<p class=""isSelectedEnd""><strong><span>Bois D’Or</span></strong><span> — Inspired by Parfums de Marly’s Pegasus</span><br><span>Smooth, refined, and distinctively elegant—a sophisticated scent with a creamy, polished character.</span></p>
<p class=""isSelectedEnd""><strong><span>Oud Seduction</span></strong><span> — Inspired by Maison Crivelli’s Oud Maracujá</span><br><span>Dark, exotic, and intensely captivating—a daring fusion of oud and tropical fruit made for commanding attention.</span></p>
<p class=""isSelectedEnd""><span>Wear each fragrance to express a different side of your character, or rotate all three as your summer evening wardrobe. Wherever the night leads, The VIP Summer Set For Him ensures you never blend into the crowd.</span></p>
<p><strong><span>The set includes:</span></strong><span> Vanilla Cigar, Bois D’Or, and Oud Seduction.</span></p>",Niche Essences,,,"bundle, Niche Essences, Niche Perfumes, niche:bundle-role:bundle, niche:bundle:the-vip-summer-set-for-him",TRUE,VANILLA CIGAR by Niche Eau de Parfum (Inspired by Tom Ford's Tobacco Vanille) (Size),100 ml,BOIS D'OR by Niche Eau de Parfum (Inspired by PDM's Pegasus) (Size),100 ml,OUD SEDUCTION by Niche Eau de Parfum (Inspired by Maison Crivelli's Oud Maracuja) (Size),100 ml,,0,,0,deny,manual,3678.00,4350.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/vip-summer-png.png?v=1786872156,1,,,,,,,,,,,,,,,,,,,,,,,,active
the-vip-summer-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-vip-summer-set-for-him",,,100 ml,,100 ml,,55 ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,2,,,,,,,,,,,,,,,,,,,,,,,,active
the-vip-summer-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-vip-summer-set-for-him",,,100 ml,,55 ml,,100 ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,3,,,,,,,,,,,,,,,,,,,,,,,,active
the-vip-summer-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-vip-summer-set-for-him",,,55 ml,,100 ml,,100 ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,5,,,,,,,,,,,,,,,,,,,,,,,,active
the-vip-summer-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-vip-summer-set-for-him",,,100 ml,,55 ml,,55 ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,4,,,,,,,,,,,,,,,,,,,,,,,,active
the-vip-summer-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-vip-summer-set-for-him",,,55 ml,,100 ml,,55 ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,6,,,,,,,,,,,,,,,,,,,,,,,,active
the-vip-summer-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-vip-summer-set-for-him",,,55 ml,,55 ml,,100 ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,7,,,,,,,,,,,,,,,,,,,,,,,,active
the-vip-summer-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-vip-summer-set-for-him",,,55 ml,,55 ml,,55 ml,,0,,0,deny,manual,2257.00,2670.00,TRUE,TRUE,,,8,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-him,Summer Gift — Gift Set for Him,"<h2><span>The Summer Gift Set For Him</span></h2>
<p class=""isSelectedEnd""><span>Three exceptional scents. One gift he’ll remember.</span></p>
<p class=""isSelectedEnd""><span>The Summer Gift Set For Him is a versatile fragrance wardrobe created for every summer occasion. Fresh, confident, and effortlessly refined, this trio takes him from bright mornings and relaxed afternoons to unforgettable nights.</span></p>
<p class=""isSelectedEnd""><strong><span>Magnum</span></strong><span> — Inspired by Creed Aventus</span><br><span>Bold, sophisticated, and unmistakably confident—a powerful fragrance made for the man who naturally stands out.</span></p>
<p class=""isSelectedEnd""><strong><span>Knight</span></strong><span> — Inspired by Parfums de Marly’s Percival</span><br><span>Fresh, clean, and effortlessly polished—a modern scent that brings refined energy to every summer plan.</span></p>
<p class=""isSelectedEnd""><strong><span>Halo</span></strong><span> — Inspired by Roja’s Elysium</span><br><span>Crisp, vibrant, and irresistibly smooth—an uplifting fragrance that captures the feeling of an endless summer.</span></p>
<p class=""isSelectedEnd""><span>Whether you’re surprising someone special or upgrading your own fragrance wardrobe, this carefully curated trio makes the perfect summer gift.</span></p>
<p><strong><span>The set includes:</span></strong><span> Magnum, Knight, and Halo.</span></p>",Niche Essences,,Eau De Parfum,"Niche Essences, Niche Perfumes, niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-him",TRUE,MAGNUM by Niche Eau de Parfum (Inspired by Creed's Aventus) (Size),100 ml,KNIGHT by Niche Eau de Parfum (Inspired by PDM's Percival) (Size),100 ml,HALO BY NICHE EAU DE PARFUM (INSPIRED BY ROJA'S ELYSIUM) (Size),100ml,,0,,0,deny,manual,3678.00,4350.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/summergifthim.png?v=1786871527,8,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-him",,,55ml,,100 ml,,100ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,4,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-him",,,100 ml,,55ml,,100ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,6,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-him",,,100 ml,,100 ml,,55ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,7,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-him",,,55ml,,55ml,,100ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,2,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-him",,,55ml,,100 ml,,55ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,3,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-him",,,100 ml,,55ml,,55ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,5,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-him",,,55ml,,55ml,,55ml,,0,,0,deny,manual,2257.00,2670.00,TRUE,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-her,Summer Gift — Gift Set for Her,"<h2><span>The Summer Gift Set For Her</span></h2>
<p class=""isSelectedEnd""><span>Three beautiful scents. One unforgettable gift.</span></p>
<p class=""isSelectedEnd""><span>The Summer Gift Set For Her is a charming fragrance wardrobe created for every side of her. Soft, playful, and effortlessly feminine, this trio takes her from sunlit mornings and relaxed afternoons to romantic summer evenings.</span></p>
<p class=""isSelectedEnd""><strong><span>Musk Petale</span></strong><span> — Inspired by Narciso Rodriguez’s Poudrée</span><br><span>Soft, powdery, and delicately sensual—a graceful musky fragrance that feels like an elegant second skin.</span></p>
<p class=""isSelectedEnd""><strong><span>Muse</span></strong><span> — Inspired by Burberry Her</span><br><span>Sweet, vibrant, and irresistibly feminine—a playful scent with a sophisticated edge.</span></p>
<p class=""isSelectedEnd""><strong><span>Sweet Trouble</span></strong><span> — Inspired by Carolina Herrera’s Good Girl Blush</span><br><span>Romantic, radiant, and delightfully addictive—a captivating fragrance made for flirtatious summer moments.</span></p>
<p class=""isSelectedEnd""><span>Whether you are treating someone special or indulging yourself, this thoughtfully curated trio is the perfect way to make summer feel even more memorable.</span></p>
<p><strong><span>The set includes:</span></strong><span> Musk Petale, Muse, and Sweet Trouble.</span></p>",Niche Essences,,Eau De Parfum,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-her",TRUE,MUSE by Niche Eau de Parfum (Inspired by Burberry's Her) (Size),100 ml,SWEET TROUBLE BY NICHE EAU DE PARFUM (INSPIRED BY CAROLINA HERRERA'S GOOD GIRL BLUSH) (Size),100 ml,MUSK PETALE BY NICHE EAU DE PARFUM (INSPIRED BY NARCISO RODRIGUEZ'S NARCISO POUDREE) (size),100ml,,0,,0,deny,manual,3678.00,4350.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/summergifther.png?v=1786871144,8,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-her,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-her",,,55ml,,100 ml,,100ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,4,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-her,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-her",,,100 ml,,55 ml,,100ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,6,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-her,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-her",,,100 ml,,100 ml,,55ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,7,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-her,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-her",,,55ml,,55 ml,,100ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,2,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-her,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-her",,,55ml,,100 ml,,55ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,3,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-her,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-her",,,100 ml,,55 ml,,55ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,5,,,,,,,,,,,,,,,,,,,,,,,,active
the-summer-gift-set-for-her,,,,,,"niche:bundle-role:bundle, niche:bundle:the-summer-gift-set-for-her",,,55ml,,55 ml,,55ml,,0,,0,deny,manual,2257.00,2670.00,TRUE,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,,active
the-ruler-set-for-him,Ruler — Fragrance Set for Him,"<p class=""isSelectedEnd""><span>Three commanding scents. One unmistakable presence.</span></p>
<p class=""isSelectedEnd""><span>The Ruler Set For Him is created for the man who leads with confidence and never needs to demand attention. Refined, powerful, and unapologetically luxurious, this trio takes you from effortless daytime elegance to unforgettable evenings.</span></p>
<p class=""isSelectedEnd""><strong><span>The Yachter</span></strong><span> — Inspired by Xerjoff’s 40 Knots</span><br><span>Fresh, sophisticated, and quietly luxurious—a smooth marine-inspired scent made for a man with impeccable taste.</span></p>
<p class=""isSelectedEnd""><strong><span>Pedigree</span></strong><span> — Inspired by Parfums de Marly’s Haltane</span><br><span>Bold, refined, and deeply charismatic—a rich fragrance that reflects confidence, heritage, and distinction.</span></p>
<p class=""isSelectedEnd""><strong><span>Mardi Gras</span></strong><span> — Inspired by Maison Francis Kurkdjian’s Grand Soir</span><br><span>Warm, opulent, and irresistibly magnetic—the perfect scent for grand entrances and nights worth remembering.</span></p>
<p class=""isSelectedEnd""><span>Wear each fragrance to command a different moment, or rotate all three as your signature wardrobe. Wherever you go, The Ruler Set For Him ensures your presence is felt long after you leave.</span></p>
<p><strong><span>The set includes:</span></strong><span> The Yachter, Pedigree, and Mardi Gras.</span></p>",Niche Essences,,,"bundle, Niche Essences, Niche Perfumes, niche:bundle-role:bundle, niche:bundle:the-ruler-set-for-him",TRUE,THE YACHTER by Niche Eau de Parfum (Inspired by Xerjoff's 40 Knots) (Size),100 ml,PEDIGREE by Niche Eau de Parfum (Inspired by PDM’s Haltane) (Size),100 ml,Mardi Gras by Niche Eau de Parfum (Inspired by MFK's Grand Soir) (Size),100 ml,,0,,0,deny,manual,3678.00,4350.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/rulerhim.png?v=1786870619,8,,,,,,,,,,,,,,,,,,,,,,,,active
the-ruler-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-ruler-set-for-him",,,55ml,,100 ml,,100 ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,4,,,,,,,,,,,,,,,,,,,,,,,,active
the-ruler-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-ruler-set-for-him",,,100 ml,,55ml,,100 ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,6,,,,,,,,,,,,,,,,,,,,,,,,active
the-ruler-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-ruler-set-for-him",,,100 ml,,100 ml,,55ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,7,,,,,,,,,,,,,,,,,,,,,,,,active
the-ruler-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-ruler-set-for-him",,,55ml,,55ml,,100 ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,2,,,,,,,,,,,,,,,,,,,,,,,,active
the-ruler-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-ruler-set-for-him",,,55ml,,100 ml,,55ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,3,,,,,,,,,,,,,,,,,,,,,,,,active
the-ruler-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-ruler-set-for-him",,,100 ml,,55ml,,55ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,5,,,,,,,,,,,,,,,,,,,,,,,,active
the-ruler-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-ruler-set-for-him",,,55ml,,55ml,,55ml,,0,,0,deny,manual,2257.00,2670.00,TRUE,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,,active
the-sahel-set-for-him,Sahel — Fragrance Set for Him,"<h2><span>The Sahel Set For Him</span></h2>
<p class=""isSelectedEnd""><span>Three scents. Every Sahel plan covered.</span></p>
<p class=""isSelectedEnd""><span>The Sahel Set For Him is your complete fragrance wardrobe for sun-filled mornings, laid-back afternoons, and unforgettable nights. Fresh, confident, and effortlessly refined, this trio keeps you smelling exceptional wherever the summer takes you.</span></p>
<p class=""isSelectedEnd""><strong><span>Argento Vivo</span></strong><span> — Inspired by Xerjoff’s Torino24</span><br><span>Crisp, energetic, and sophisticated—a refreshing scent that feels made for bright summer days.</span></p>
<p class=""isSelectedEnd""><strong><span>Brume Azur</span></strong><span> — Inspired by Louis Vuitton’s Pacific Chill</span><br><span>Cool, uplifting, and effortlessly smooth—the perfect choice for relaxed beachside plans and golden-hour escapes.</span></p>
<p class=""isSelectedEnd""><strong><span>Maverick</span></strong><span> — Inspired by YSL’s Y</span><br><span>Fresh, powerful, and undeniably confident—a modern signature scent that takes you seamlessly from day to night.</span></p>
<p class=""isSelectedEnd""><span>Wear them separately to match the moment or rotate all three throughout your Sahel getaway. From the beach to the party, The Sahel Set For Him ensures you always leave a lasting impression.</span></p>
<p><strong><span>The set includes:</span></strong><span> Argento Vivo, Brume Azur, and Maverick.</span></p>",Niche Essences,,,"bundle, Niche Essences, Niche Perfumes, niche:bundle-role:bundle, niche:bundle:the-sahel-set-for-him",TRUE,ARGENTO VIVO by Niche Eau de Parfum (Inspired by Xerjoff's Torino 24) (Size),100 ml,BRUME AZUR by Niche Eau de Parfum (Inspired by LV's Pacific Chill) (Size),100 ml,MAVERICK BY NICHE EAU DE PARFUM (INSPIRED BY YSLS'S Y) (Size),100ml,,0,,0,deny,manual,3678.00,4350.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/sahelhim.png?v=1786870009,4,,,,,,,,,,,,,,,,,,,,,,,,active
the-sahel-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-sahel-set-for-him",,,100 ml,,55 ml,,100ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,2,,,,,,,,,,,,,,,,,,,,,,,,active
the-sahel-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-sahel-set-for-him",,,100 ml,,100 ml,,55ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,3,,,,,,,,,,,,,,,,,,,,,,,,active
the-sahel-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-sahel-set-for-him",,,55 ml,,100 ml,,100ml,,0,,0,deny,manual,3204.00,3790.00,TRUE,TRUE,,,8,,,,,,,,,,,,,,,,,,,,,,,,active
the-sahel-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-sahel-set-for-him",,,100 ml,,55 ml,,55ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,1,,,,,,,,,,,,,,,,,,,,,,,,active
the-sahel-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-sahel-set-for-him",,,55 ml,,55 ml,,100ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,6,,,,,,,,,,,,,,,,,,,,,,,,active
the-sahel-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-sahel-set-for-him",,,55 ml,,100 ml,,55ml,,0,,0,deny,manual,2731.00,3230.00,TRUE,TRUE,,,7,,,,,,,,,,,,,,,,,,,,,,,,active
the-sahel-set-for-him,,,,,,"niche:bundle-role:bundle, niche:bundle:the-sahel-set-for-him",,,55 ml,,55 ml,,55ml,,0,,0,deny,manual,2257.00,2670.00,TRUE,TRUE,,,5,,,,,,,,,,,,,,,,,,,,,,,,active
the-sahel-set-for-her,Sahel — Fragrance Set for Her,"<p class=""isSelectedEnd""><span>Three moods. One unforgettable summer.</span></p>
<p class=""isSelectedEnd""><span>The Sahel Set For Her is your fragrance wardrobe for sun-soaked days, golden-hour plans, and nights that never end. Playful, feminine, and effortlessly confident, this trio lets you match your scent to every side of your summer personality.</span></p>
<p class=""isSelectedEnd""><strong><span>Bombshell</span></strong><span> — Inspired by Carolina Herrera’s La Bomba</span><br><span>A bold, glamorous fragrance made for the woman who naturally commands attention.</span></p>
<p class=""isSelectedEnd""><strong><span>Forbidden Fruit</span></strong><span> — Inspired by Kayali’s Eden Juicy Apple</span><br><span>Juicy, vibrant, and deliciously playful—a fruity burst that brings instant energy to every plan.</span></p>
<p class=""isSelectedEnd""><strong><span>Muse</span></strong><span> — Inspired by Burberry Her</span><br><span>Sweet, sophisticated, and irresistibly feminine—the perfect finishing touch for an effortless Sahel look.</span></p>
<p class=""isSelectedEnd""><span>Wear them separately to suit your mood or rotate all three from beach mornings to after-dark adventures. Wherever the summer takes you, The Sahel Set For Her ensures you arrive with a scent worth remembering.</span></p>
<p><strong><span>The set includes:</span></strong><span> Bombshell, Forbidden Fruit, and Muse.</span></p>",Niche Essences,,Eau De Parfum,"bundle, Niche Essences, Niche Perfumes, niche:bundle-role:bundle, niche:bundle:the-sahel-set-for-her",TRUE,BOMBSHELL BY NICHE EAU DE PARFUM (INSPIRED BY CAROLINA HERERA'S LA BOMBA) (Size),100ml,FORBIDDEN FRUIT by Niche Eau de Parfum (Inspired by Kayali's Eden Juicy Apple) (Size),100 ml,MUSE by Niche Eau de Parfum (Inspired by Burberry's Her) (Size),100 ml,,0,,0,deny,manual,3678.00,4350.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0886/2007/3282/files/sahel-her.png?v=1786869471,8,,,,,,,,,,,,,,,,,,,,,,,,active
